"
                    2012-02-16
                ",LORENZO 洛伦佐,我想每个人都至少有这么一个挚友，你和他/她在人生的拐点遇到，惊叹于彼此的不同或者相似，有过不少平淡无奇却值得纪念的时光，ta会将心比心，为你的哀伤扼腕，为你的快慰击节，更会在ta的心里，为你留下那么一块永恒的位置，任白云苍狗，风云变幻。 
"
                    2012-02-27
                ",张天翼,对残障人士最大的尊重，就是不要把他们当做残障人士。尊重比爱和同情心更高等级
"
                    2012-02-16
                ",孬爷爷و,今年看的第二部佳片。茫茫人海，两个截然不同的人相遇，你改变了我，我改变了你，相逢的人会再相逢。关于社会的贫富差距、青少年犯罪、种族歧视这些虽没有明说却在暗中映射，以此来烘托角色。富豪有钱却残疾不快乐，黑人贫穷却有一颗善良乐观的心。ps:Ludovico Einaudi的配乐很加分！
"
                    2012-07-23
                ",Dr希鲁鲁克,给领导做一万件好事不如陪他做一件坏事
"
                    2011-11-05
                ",饭团,原声实在是棒！两个演员都很精彩 完全是笑声和泪水齐飞的电影！！！
"
                    2012-02-16
                ",晚安好运©,某个人在不经意间走进你的生活，他和你不同阶层，不完美，甚至有不少讨人厌的毛病，但是长期的相互信任和理解成就了一段真挚友情，也给两个人的生活都带来了阳光。把德瑞斯的原型改成黑人使对比更强烈情节更戏剧化，也让这段超越种族的友情更感人。影片里乘着滑翔伞在山谷中翱翔那幕太美了……
"
                    2012-02-13
                ",桃桃林林,音乐真棒，看到最后有些意犹未尽。很舒服的电影，故事有趣又会带些感动。两个完全不同世界的人，因为教育、知识、习惯等各种不同造成情节冲突及笑料；而彼此的影响和同化则是感动的部分。对于菲利普来说，有时需要的未必是小心翼翼的服侍，而是像对待普通人一样的无歧视对待。
"
                    2012-02-18
                ",匡匡,开怀大笑一整场，最后却蓦然飙泪。身份、地位、财富、性格、教养、爱好、年龄，各方面皆如此悬殊的两人，磁场却契合完美。无论爱情友情，所谓好的、有爱的关系，是两个人都在关系里感到开心融合、自由释放、并因而成长。什么是灵魂伴侣？这，就是传说中的，灵魂伴侣。
"
                    2013-05-20
                ",小岩井,不怜悯是种更高级的尊重
"
                    2012-02-20
                ",psycho DC,黑&白，老&少，超越种族和阶级的友情，感人至深的温情，细腻动人的剧情，以及极赞的电影配乐，不禁让人想再次回味...
"
                    2012-02-15
                ",浅苍,毫不基情的友情片！
"
                    2012-02-19
                ",艾小柯,轻松诙谐，很有趣的搭档故事。但叙事浮于表面，人物塑造脸谱化，故事缺乏真实感（尽管是据真事改编）。弗朗索瓦·克鲁塞和奥玛·赛的表演动人，但受剧本限制人物缺乏层次。过分中正的温情。3.5星。
"
                    2012-04-03
                ",思考的猫,乐而不淫，哀而不伤，碰到达到这种境界的生活喜剧是件幸事。
"
                    2012-04-03
                ",chaaaaad。,又被神话了的电影。
"
                    2012-02-14
                ",Q。,去年的法国票房冠军，来自于一个真实故事的改编。少有的不刻意煽情，原声很棒，一个老套的故事竟能讲的如此有趣，还总能时不时惹人发笑，让人感动。最后字幕拉起时，仍在回味并享受那种喋喋不休与法式优雅情怀。有时，也许你给我的，是所有人都无法触及到的。★★★★
